"SourceFile","identifiant","type_formation","filiere","date_diplome","emploi_formation","satisfaction_formation","alternance","recommandation_polytech","ig_avantage_double_competence","remuneration_annuelle_brute","prime","remuneration_prime"
"2","1,79468E+15","Sous contrat d apprentissage","Systèmes Embarqués (SE - apprentissage)",2017,"",4,"","","",NA,"",NA
"2","1,79478E+15","Sous contrat d apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018,"oui",4,"","Oui","",37000,"Oui",39000
"2","1,76856E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"non",4,"","Oui","",34800,"Oui",36000
"2","1,7892E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"oui",4,"","Oui","OUI",28800,"Non",28800
"2","1,79379E+15","Sous contrat d apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2017,"oui",4,"","Oui","",38000,"Oui",40000
"2","1,76747E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"",3,"","Oui","",NA,"",NA
"2","1,98905E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2016,"oui",3,"","Oui","",31500,"Non",31500
"2","1,89384E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2016,"",3,"","Oui","",NA,"",NA
"2","1,86777E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"oui",4,"","Oui","",NA,"Oui",NA
"2","1,78852E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2016,"non",3,"","Oui","NON",36000,"Oui",38000
"2","1,80285E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016,"non",3,"","Oui","",33200,"Oui",36500
"2","1,78305E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"",4,"non","Oui","",NA,"",NA
"2","1,78343E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",4,"","Oui","",23760,"Oui",28000
"2","1,98292E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2017,"oui",4,"","Oui","",33300,"Oui",34500
"2","1,78316E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",4,"","","",26496,"Oui",26496
"2","1,79889E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",4,"","Oui","",31000,"Oui",31000
"2","1,8765E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"",4,"","Oui","",NA,"",NA
"2","1,89439E+15","Sous contrat d apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016,"oui",5,"","","",33600,"Oui",40000
"2","1,78974E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2017,"oui",4,"","Oui","",37000,"Oui",41000
"2","1,79404E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2016,"oui",5,"","Oui","",45000,"Non",45000
"2","1,78265E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2016,"",4,"","Oui","",NA,"",NA
"2","1,90666E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2018,"",5,"","Oui","",NA,"",NA
"2","1,78348E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018,"",4,"non","Oui","",NA,"",NA
"2","1,78233E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",4,"","Oui","",31200,"Oui",31200
"2","1,77706E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2017,"oui",5,"","Oui","",30000,"Non",30000
"2","1,78909E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"non",4,"","Oui","",32400,"Oui",37000
"2","1,78852E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"",4,"","Oui","OUI",NA,"",NA
"2","1,77549E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",5,"","Oui","OUI",31000,"Non",31000
"2","1,78958E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"",2,"","Non","",NA,"",NA
"2","1,78311E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",4,"","Oui","",28000,"Oui",30500
"2","1,78858E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",3,"","","",25200,"Non",25200
"2","1,77595E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"oui",4,"","Oui","",31008,"Non",31008
"2","1,78958E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",5,"","","",40000,"Oui",42000
"2","1,78931E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",5,"","Oui","",30000,"Oui",35000
"2","1,76783E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"oui",4,"","Oui","OUI",31000,"Non",31000
"2","1,78914E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",4,"","Oui","OUI",33000,"Oui",35500
"2","1,88245E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"oui",5,"","Oui","",17000,"Oui",20000
"2","1,88233E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",4,"","Oui","",26400,"Non",26400
"2","1,79876E+15","Sous contrat d apprentissage","Systèmes Embarqués (SE - apprentissage)",2016,"oui",3,"","Oui","",38400,"Oui",43400
"2","1,78292E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2017,"",4,"","Oui","",NA,"",NA
"2","1,77662E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2016,"",4,"","Oui","",NA,"",NA
"2","1,7831E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2016,"oui",4,"","Oui","",33000,"Oui",40000
"2","1,79384E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",3,"","Oui","",31000,"Oui",32000
"2","1,78852E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2017,"non",4,"","Oui","",33000,"Non",33000
"2","1,7761E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"oui",4,"","Oui","",32000,"Oui",34000
"2","1,78234E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2016,"oui",4,"","Oui","OUI",31500,"Oui",34700
"2","1,82255E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2017,"oui",4,"","Oui","",32000,"Oui",36000
"2","1,98311E+15","Sous contrat d apprentissage","Systèmes Embarqués (SE - apprentissage)",2016,"non",4,"","Oui","",53000,"Oui",55000
"2","1,7833E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"",4,"","Non","OUI",NA,"",NA
"2","1,88908E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"",5,"","Oui","",NA,"",NA
"2","1,88841E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"",4,"","","",NA,"",NA
"2","1,79876E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018,"",5,"","Oui","",NA,"",NA
"2","1,79858E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2016,"oui",5,"","Oui","",28800,"Oui",32400
"2","1,77611E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2016,"oui",4,"","Oui","OUI",54000,"Oui",65000
"2","1,78246E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2016,"",3,"","","",NA,"",NA
"2","1,78234E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2016,"oui",4,"","Oui","",35000,"Oui",38500
"2","1,78914E+15","Sous contrat de professionalisation","Sciences et Technologies de l Eau (STE)",2018,"",4,"","Oui","",NA,"",NA
"2","1,88234E+15","Sous contrat d apprentissage","Sciences et Technologies de l Eau (STE)",2016,"oui",5,"","Oui","",35000,"Non",35000
"2","1,78846E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2016,"oui",4,"","Oui","",40000,"Oui",53550
"2","1,89383E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016,"oui",4,"","Oui","",25920,"Non",25920
"2","1,78852E+15","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2018,"oui",5,"","Oui","",34800,"Oui",39500
"2","1,78864E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"oui",5,"","Oui","",27600,"Oui",28000
"2","1,78858E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018,"non",4,"","Oui","",33000,"Oui",33000
"2","1,78914E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",4,"","Oui","OUI",40000,"Non",40000
"2","1,77662E+15","Sous contrat de professionalisation","Matériaux (MAT)",2018,"oui",4,"","Oui","",28000,"Non",28000
"2","1,76783E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2017,"non",5,"","Oui","",NA,"Oui",NA
"2","1,79468E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017,"",4,"","Oui","",NA,"",NA
"2","1,78841E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",5,"","Oui","",25000,"Oui",30000
"2","1,7831E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",4,"","Oui","",25020,"Oui",25020
"2","1,76791E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2017,"oui",4,"","Oui","",58000,"Oui",63000
"2","1,78246E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"oui",4,"","Oui","",29000,"Oui",29000
"2","1,76737E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2017,"non",4,"","Oui","",31000,"Oui",33000
"2","1,79433E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"",5,"non","Oui","",NA,"",NA
"2","1,79433E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",5,"","Oui","",27000,"Oui",29500
"2","1,78312E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",4,"","Oui","",27600,"Oui",27600
"2","1,79468E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2017,"",4,"","Oui","",NA,"",NA
"2","1,79849E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2017,"",4,"","","",NA,"",NA
"2","1,78869E+15","Sous contrat d apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016,"oui",4,"","Oui","",40000,"Oui",40000
"2","1,78234E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2017,"non",3,"","Oui","",34000,"Oui",40000
"2","1,78253E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2017,"",4,"","Oui","",NA,"",NA
"2","1,79433E+15","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2017,"",4,"non","","",NA,"",NA
"2","1,88864E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"oui",4,"","","NON",32000,"Non",32000
"2","1,78304E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016,"oui",4,"","Oui","",28200,"Oui",30550
"2","1,87535E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",3,"","Oui","",38000,"Oui",40000
"2","1,7892E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"",5,"Oui","Oui","",NA,"",NA
"2","1,77617E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2017,"non",5,"","Oui","",37800,"Oui",41895
"2","1,7831E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"oui",4,"","Oui","",31000,"Oui",31000
"2","1,77527E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2016,"oui",4,"","Oui","",32400,"Oui",35000
"2","1,78925E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",5,"","Oui","",25100,"Non",25100
"2","1,7884E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2016,"non",4,"","Oui","",33000,"Oui",34500
"2","1,98249E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"",5,"non","Oui","",NA,"",NA
"2","1,79876E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017,"non",4,"","Oui","",22852,"Non",22852
"2","1,78343E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2017,"oui",4,"","Oui","",32000,"Oui",33000
"2","1,76847E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",4,"","Oui","",14118,"Non",14118
"2","1,7831E+15","Sous contrat d apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018,"oui",5,"","Oui","",35500,"Oui",35500
"2","1,78317E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2016,"",4,"","","",NA,"",NA
"2","1,78864E+15","Sous contrat d apprentissage","Systèmes Embarqués (SE - apprentissage)",2016,"non",3,"","Oui","",31000,"Non",31000
"2","1,80285E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"",4,"","Oui","",NA,"",NA
"2","1,97537E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",4,"","Oui","",NA,"Oui",NA
"2","1,86783E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2016,"oui",4,"","Oui","",96000,"Oui",104000
"2","1,7833E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2016,"oui",4,"","Oui","",36000,"Oui",42000
"2","1,76736E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2016,"non",3,"","Non","",31000,"Oui",33500
"2","1,79419E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2016,"oui",5,"","Oui","",NA,"Oui",NA
"2","1,78874E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2017,"",4,"","Oui","",NA,"",NA
"2","1,88242E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",4,"","Oui","",34200,"Oui",40000
"2","1,78233E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2017,"non",5,"","Oui","",NA,"Non",NA
"2","1,78233E+15","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2017,"oui",4,"","Oui","",35000,"Oui",35000
"2","1,76783E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"oui",5,"","Oui","",30000,"Non",30000
"2","1,77624E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"oui",4,"","Oui","",40000,"Non",40000
"2","1,78903E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018,"oui",5,"","Oui","",24228,"Non",24228
"2","1,77535E+15","Sous contrat d apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",5,"","Oui","",38400,"Oui",45000
"2","1,89926E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2018,"oui",4,"","Oui","",25000,"Non",25000
"2","1,79876E+15","Formation initiale (hors apprentissage)","Sciences et Technologies de l Eau (STE)",2016,"non",4,"","Oui","",34000,"Non",34000
"2","1,77617E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"",3,"","Oui","OUI",NA,"",NA
"2","1,78908E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"oui",5,"","Oui","",28000,"Oui",32000
"2","1,77662E+15","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"",3,"non","Oui","NON",NA,"",NA
"2","1,78936E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2017,"non",4,"","Oui","",33000,"Non",33000
"2","1,78316E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2017,"oui",3,"","Oui","",38000,"Oui",38000
"2","1,78292E+15","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018,"",5,"","Oui","",NA,"",NA
"2","1,86818E+15","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2017,"non",4,"","Oui","",NA,"",NA
"2","1,78841E+15","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018,"oui",4,"","Oui","",60000,"Non",60000
"2","1,78931E+15","Sous contrat de professionalisation","Informatique et Gestion (IG)",2018,"oui",4,"","Oui","OUI",39000,"Oui",52000
"2","1,78914E+15","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017,"oui",5,"","Oui","",21240,"Oui",24780
